institute code,institute name,branch code,course name,status,university,category,rank,percentile,gender,quota,category(1),branch,year,cap round
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924510,Computer Engineering,Un-Aided Autonomous,Unknown,GNT3S,14774,95.7536628,G,S,NT3,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924510,Computer Engineering,Un-Aided Autonomous,Unknown,LOPENS,8632,97.5178665,L,S,OPEN,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924510,Computer Engineering,Un-Aided Autonomous,Unknown,LSTS,77422,75.6538462,L,S,ST,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924510,Computer Engineering,Un-Aided Autonomous,Unknown,LNT1S,22947,93.3531469,L,S,NT1,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924510,Computer Engineering,Un-Aided Autonomous,Unknown,LOBCS,13657,96.0671999,L,S,OBC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924510,Computer Engineering,Un-Aided Autonomous,Unknown,TFWS,7449,97.8644152,T,S,TFWS,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924510,Computer Engineering,Un-Aided Autonomous,Unknown,EWS,16972,95.1080209,E,S,EWS,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924510,Computer Engineering,Un-Aided Autonomous,Unknown,PWDSCS,14832,95.7427005,P,S,PWD,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924510,Computer Engineering,Un-Aided Autonomous,Unknown,ORPHAN,8878,97.4622675,O,N,ORPHAN,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924610,Information Technology,Un-Aided Autonomous,Unknown,GOPENS,9606,97.2518286,G,S,OPEN,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924610,Information Technology,Un-Aided Autonomous,Unknown,GSCS,20775,93.9883008,G,S,SC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924610,Information Technology,Un-Aided Autonomous,Unknown,GVJS,32714,90.4110066,G,S,VJ,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924610,Information Technology,Un-Aided Autonomous,Unknown,GNT1S,16894,95.1229826,G,S,NT1,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924610,Information Technology,Un-Aided Autonomous,Unknown,GNT2S,14896,95.7237762,G,S,NT2,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924610,Information Technology,Un-Aided Autonomous,Unknown,GOBCS,12549,96.3986014,G,S,OBC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924610,Information Technology,Un-Aided Autonomous,Unknown,GSEBCS,10273,97.0577076,G,S,SEBC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924610,Information Technology,Un-Aided Autonomous,Unknown,LOPENS,11482,96.6904701,L,S,OPEN,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924610,Information Technology,Un-Aided Autonomous,Unknown,LSCS,29722,91.3082283,L,S,SC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924610,Information Technology,Un-Aided Autonomous,Unknown,LSTS,106633,64.7131860,L,S,ST,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924610,Information Technology,Un-Aided Autonomous,Unknown,LVJS,40580,87.9466479,L,S,VJ,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924610,Information Technology,Un-Aided Autonomous,Unknown,LOBCS,15468,95.5725809,L,S,OBC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924610,Information Technology,Un-Aided Autonomous,Unknown,LSEBCS,21101,93.8849350,L,S,SEBC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924610,Information Technology,Un-Aided Autonomous,Unknown,EWS,23347,93.2101568,E,S,EWS,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924610,Information Technology,Un-Aided Autonomous,Unknown,PWDSEBCS,18680,94.5865408,P,S,PWD,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313924610,Information Technology,Un-Aided Autonomous,Unknown,ORPHAN,10293,97.0434844,O,N,ORPHAN,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GOPENS,16404,95.2586363,G,S,OPEN,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GSCS,31453,90.7235685,G,S,SC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GSTS,96445,68.9620341,G,S,ST,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GVJS,38864,88.5563899,G,S,VJ,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GNT2S,20937,93.9119037,G,S,NT2,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GOBCS,19512,94.3452901,G,S,OBC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GSEBCS,22388,93.5154990,G,S,SEBC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,LOPENS,20882,93.9463602,L,S,OPEN,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,LSCS,43042,87.3029561,L,S,SC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,LNT1S,45564,86.5435447,L,S,NT1,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,LOBCS,22354,93.5191444,L,S,OBC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,LSEBCS,31787,90.6674583,L,S,SEBC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,TFWS,19142,94.4741287,T,S,TFWS,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,EWS,34441,89.8617670,E,S,EWS,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,ORPHAN,16884,95.1229826,O,N,ORPHAN,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313946110,Bio Medical Engineering,Un-Aided Autonomous,Unknown,GOPENS,36702,89.1962092,G,S,OPEN,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313946110,Bio Medical Engineering,Un-Aided Autonomous,Unknown,GSEBCS,59119,82.1358690,G,S,SEBC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313946110,Bio Medical Engineering,Un-Aided Autonomous,Unknown,LOPENS,17524,94.9425795,L,S,OPEN,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313946110,Bio Medical Engineering,Un-Aided Autonomous,Unknown,LSCS,51681,84.5176078,L,S,SC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313946110,Bio Medical Engineering,Un-Aided Autonomous,Unknown,DEFOPENS,49885,85.1002266,D,S,OPEN,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313946110,Bio Medical Engineering,Un-Aided Autonomous,Unknown,TFWS,37123,89.0680212,T,S,TFWS,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313946110,Bio Medical Engineering,Un-Aided Autonomous,Unknown,DEFROBCS,160716,36.1811489,D,S,OBC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313946110,Bio Medical Engineering,Un-Aided Autonomous,Unknown,EWS,164645,33.6209084,E,S,EWS,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313946110,Bio Medical Engineering,Un-Aided Autonomous,Unknown,PWDOPENS,31693,90.6688280,P,S,PWD,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313946110,Bio Medical Engineering,Un-Aided Autonomous,Unknown,GSTS,40597,87.9466479,G,S,ST,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313990010,Electronics and Computer Science,Un-Aided Autonomous,Unknown,GOPENS,12281,96.4829765,G,S,OPEN,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313990010,Electronics and Computer Science,Un-Aided Autonomous,Unknown,GSCS,29453,91.3523651,G,S,SC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313990010,Electronics and Computer Science,Un-Aided Autonomous,Unknown,GNT2S,21764,93.6851271,G,S,NT2,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313990010,Electronics and Computer Science,Un-Aided Autonomous,Unknown,GOBCS,17399,94.9773598,G,S,OBC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313990010,Electronics and Computer Science,Un-Aided Autonomous,Unknown,GSEBCS,21322,93.8493242,G,S,SEBC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313990010,Electronics and Computer Science,Un-Aided Autonomous,Unknown,LSCS,34518,89.8520525,L,S,SC,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313990010,Electronics and Computer Science,Un-Aided Autonomous,Unknown,LSTS,184179,19.4484962,L,S,ST,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313990010,Electronics and Computer Science,Un-Aided Autonomous,Unknown,LNT1S,35981,89.3717407,L,S,NT1,B.Tech,2025,3
'03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",'0313990010,Electronics and Computer Science,Un-Aided Autonomous,Unknown,EWS,24985,92.7190965,E,S,EWS,B.Tech,2025,3
'03143,"Thakur Shyamnarayan Engineering College, Mumbai",'0314324510,Computer Engineering,Un-Aided Linguistic Minority - Hindi,Unknown,GOPENH,22230,93.5366917,G,H,OPEN,B.Tech,2025,3
'03143,"Thakur Shyamnarayan Engineering College, Mumbai",'0314324510,Computer Engineering,Un-Aided Linguistic Minority - Hindi,Unknown,LOPENH,7737,97.7678736,L,H,OPEN,B.Tech,2025,3
'03143,"Thakur Shyamnarayan Engineering College, Mumbai",'0314324610,Information Technology,Un-Aided Linguistic Minority - Hindi,Unknown,GOPENH,28301,91.7146701,G,H,OPEN,B.Tech,2025,3
'03143,"Thakur Shyamnarayan Engineering College, Mumbai",'0314324610,Information Technology,Un-Aided Linguistic Minority - Hindi,Unknown,LOPENH,26643,92.2398466,L,H,OPEN,B.Tech,2025,3
'03143,"Thakur Shyamnarayan Engineering College, Mumbai",'0314361210,Mechanical Engineering,Un-Aided Linguistic Minority - Hindi,Unknown,GOPENH,48920,85.4112341,G,H,OPEN,B.Tech,2025,3
'03143,"Thakur Shyamnarayan Engineering College, Mumbai",'0314361210,Mechanical Engineering,Un-Aided Linguistic Minority - Hindi,Unknown,LOPENH,42434,87.3499473,L,H,OPEN,B.Tech,2025,3
'03143,"Thakur Shyamnarayan Engineering College, Mumbai",'0314384410,Electronics and Computer Engineering,Un-Aided Linguistic Minority - Hindi,Unknown,GOPENH,32578,90.4253432,G,H,OPEN,B.Tech,2025,3
'03143,"Thakur Shyamnarayan Engineering College, Mumbai",'0314384410,Electronics and Computer Engineering,Un-Aided Linguistic Minority - Hindi,Unknown,LOPENH,21506,93.7635248,L,H,OPEN,B.Tech,2025,3
'03143,"Thakur Shyamnarayan Engineering College, Mumbai",'0314391110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Linguistic Minority - Hindi,Unknown,GOPENH,26425,92.2706158,G,H,OPEN,B.Tech,2025,3
'03143,"Thakur Shyamnarayan Engineering College, Mumbai",'0314391110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Linguistic Minority - Hindi,Unknown,LOPENH,28193,91.7377622,L,H,OPEN,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314600210,Aeronautical Engineering,Un-Aided,Unknown,GOPENH,80404,75.1716925,G,H,OPEN,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314600210,Aeronautical Engineering,Un-Aided,Unknown,GOBCH,93634,69.8941051,G,H,OBC,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314600210,Aeronautical Engineering,Un-Aided,Unknown,GSEBCH,149130,43.6588740,G,H,SEBC,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314600210,Aeronautical Engineering,Un-Aided,Unknown,LOBCH,98266,68.2382408,L,H,OBC,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314600210,Aeronautical Engineering,Un-Aided,Unknown,GSTH,80826,74.9785452,G,H,ST,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314624510,Computer Engineering,Un-Aided,Unknown,GOPENH,44704,86.6759630,G,H,OPEN,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314624510,Computer Engineering,Un-Aided,Unknown,GOBCH,56085,83.1060395,G,H,OBC,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314624510,Computer Engineering,Un-Aided,Unknown,LOPENH,42061,87.5666075,L,H,OPEN,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314624510,Computer Engineering,Un-Aided,Unknown,LOBCH,59666,81.9705913,L,H,OBC,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314624510,Computer Engineering,Un-Aided,Unknown,GSTH,46027,86.3462208,G,H,ST,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314624610,Information Technology,Un-Aided,Unknown,GOPENH,55554,83.2103258,G,H,OPEN,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314624610,Information Technology,Un-Aided,Unknown,GSCH,71953,78.1688442,G,H,SC,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314624610,Information Technology,Un-Aided,Unknown,GOBCH,55877,83.2058578,G,H,OBC,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314624610,Information Technology,Un-Aided,Unknown,LOPENH,46105,86.2351996,L,H,OPEN,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314629310,Electrical Engineering,Un-Aided,Unknown,GOPENO,79578,75.2107280,G,O,OPEN,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314629310,Electrical Engineering,Un-Aided,Unknown,GSCO,112027,62.1412608,G,O,SC,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314629310,Electrical Engineering,Un-Aided,Unknown,GOBCO,79613,75.2107280,G,O,OBC,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314629310,Electrical Engineering,Un-Aided,Unknown,LOBCO,86258,72.7429418,L,O,OBC,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314637210,Electronics and Telecommunication Engg,Un-Aided,Unknown,GOPENH,73846,77.1296846,G,H,OPEN,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314637210,Electronics and Telecommunication Engg,Un-Aided,Unknown,GOBCH,75802,76.7635852,G,H,OBC,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314637210,Electronics and Telecommunication Engg,Un-Aided,Unknown,GSEBCH,84426,73.4722277,G,H,SEBC,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314637210,Electronics and Telecommunication Engg,Un-Aided,Unknown,LOPENH,79882,75.1927485,L,H,OPEN,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314661210,Mechanical Engineering,Un-Aided,Unknown,GOPENH,114461,61.1295449,G,H,OPEN,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314661210,Mechanical Engineering,Un-Aided,Unknown,GOBCH,117220,60.2517483,G,H,OBC,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314661210,Mechanical Engineering,Un-Aided,Unknown,LOPENH,63965,80.6021790,L,H,OPEN,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314692010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided,Unknown,LSCH,89116,71.5830116,L,H,SC,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314692010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided,Unknown,GSTH,48026,85.6421968,G,H,ST,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314699510,Artificial Intelligence and Data Science,Un-Aided,Unknown,GOPENH,52256,84.3296195,G,H,OPEN,B.Tech,2025,3
'03146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",'0314699510,Artificial Intelligence and Data Science,Un-Aided,Unknown,GSCH,83691,73.6328536,G,H,SC,B.Tech,2025,3
